core.externalId,core.name,core.description,core.businessDescription,core.businessName,core.reference,esri.arcgis.custom.Type,esri.arcgis.custom.alias,esri.arcgis.custom.defaultValue,esri.arcgis.custom.domain,esri.arcgis.custom.editable,esri.arcgis.custom.modelName,esri.arcgis.custom.nullable,core.Position
arcgis/CHaviation/Public_Airport/0/ARPLONGDMS,ARPLONGDMS,,,,FALSE,esriFieldTypeString,ARPLONGDMS,,,True,ARPLONGDMS,True,22
arcgis/CHaviation/Public_Airport/0/PMTLONG,PMTLONG,,,,FALSE,esriFieldTypeString,PMTLONG,,,True,PMTLONG,True,23
arcgis/CHaviation/Public_Airport/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHaviation/Public_Airport/0/FACILITY,FACILITY,,,,FALSE,esriFieldTypeString,FACILITY,,,,,,2
arcgis/CHaviation/Public_Airport/0/MAPLABEL,MAPLABEL,,,,FALSE,esriFieldTypeString,MAPLABEL,,,,,,3
arcgis/CHaviation/Public_Airport/0/AIRPORTID,AIRPORTID,,,,FALSE,esriFieldTypeString,AIRPORTID,,,,,,4
arcgis/CHaviation/Public_Airport/0/CITY,CITY,,,,FALSE,esriFieldTypeString,CITY,,,,,,5
arcgis/CHaviation/Public_Airport/0/COUNTY,COUNTY,,,,FALSE,esriFieldTypeString,COUNTY,,,,,,6
arcgis/CHaviation/Public_Airport/0/FNCTNLCLSS,FNCTNLCLSS,,,,FALSE,esriFieldTypeString,FNCTNLCLSS,,,,,,7
arcgis/CHaviation/Public_Airport/0/STATECLASS,STATECLASS,,,,FALSE,esriFieldTypeString,STATECLASS,,,,,,8
arcgis/CHaviation/Public_Airport/0/FAASRVCLVL,FAASRVCLVL,,,,FALSE,esriFieldTypeString,FAASRVCLVL,,,,,,9
arcgis/CHaviation/Public_Airport/0/FAASITENO,FAASITENO,,,,FALSE,esriFieldTypeString,FAASITENO,,,,,,10
arcgis/CHaviation/Public_Airport/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeInteger,DISTRICT,,,,,,11
arcgis/CHaviation/Public_Airport/0/MANAGER,MANAGER,,,,FALSE,esriFieldTypeString,MANAGER,,,,,,12
arcgis/CHaviation/Public_Airport/0/MNGREMAIL,MNGREMAIL,,,,FALSE,esriFieldTypeString,MNGREMAIL,,,,,,13
arcgis/CHaviation/Public_Airport/0/PHONE,PHONE,,,,FALSE,esriFieldTypeString,PHONE,,,,,,14
arcgis/CHaviation/Public_Airport/0/F5010URL,F5010URL,,,,FALSE,esriFieldTypeString,F5010URL,,,,,,15
arcgis/CHaviation/Public_Airport/0/LATDD,LATDD,,,,FALSE,esriFieldTypeDouble,LATDD,,,,,,16
arcgis/CHaviation/Public_Airport/0/LONGDD,LONGDD,,,,FALSE,esriFieldTypeDouble,LONGDD,,,,,,17
arcgis/CHaviation/Public_Airport/0/LATDMS,LATDMS,,,,FALSE,esriFieldTypeString,LATDMS,,,,,,18
arcgis/CHaviation/Public_Airport/0/PMTLAT,PMTLAT,,,,FALSE,esriFieldTypeString,PMTLAT,,,,,,19
arcgis/CHaviation/Public_Airport/0/LONGDMS,LONGDMS,,,,FALSE,esriFieldTypeString,LONGDMS,,,,,,20
arcgis/CHaviation/Public_Airport/0/ARPLATDMS,ARPLATDMS,,,,FALSE,esriFieldTypeString,ARPLATDMS,,,,,,21
arcgis/CHaviation/Public_Airport/0/ARPLONGDMS,ARPLONGDMS,,,,FALSE,esriFieldTypeString,ARPLONGDMS,,,,,,22
arcgis/CHaviation/Public_Airport/0/PMTLONG,PMTLONG,,,,FALSE,esriFieldTypeString,PMTLONG,,,,,,23
arcgis/CHaviation/Public_Airport/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,24
arcgis/CHboundary/Adjusted_Urban_Area/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHboundary/Adjusted_Urban_Area/0/UACE10,UACE10,,,,FALSE,esriFieldTypeString,UACE10,,,True,UACE10,True,2
arcgis/CHboundary/Adjusted_Urban_Area/0/NAME,NAME,,,,FALSE,esriFieldTypeString,NAME,,,True,NAME,True,3
arcgis/CHboundary/Adjusted_Urban_Area/0/Population,Population,,,,FALSE,esriFieldTypeDouble,Population,,,True,Population,True,4
arcgis/CHboundary/Adjusted_Urban_Area/0/UrbanAreas,UrbanAreas,,,,FALSE,esriFieldTypeInteger,UrbanAreas,,,True,UrbanAreas,True,5
arcgis/CHboundary/Adjusted_Urban_Area/0/Area_sqm,Area_sqm,,,,FALSE,esriFieldTypeDouble,Area_sqm,,,True,Area_sqm,True,6
arcgis/CHboundary/Adjusted_Urban_Area/0/UACE20,UACE20,,,,FALSE,esriFieldTypeString,UACE20,,,True,UACE20,True,7
arcgis/CHboundary/Adjusted_Urban_Area/0/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,8
arcgis/CHboundary/Adjusted_Urban_Area/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,False,Shape.STArea(),True,9
arcgis/CHboundary/Adjusted_Urban_Area/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,10
arcgis/CHboundary/Adjusted_Urban_Area/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHboundary/Adjusted_Urban_Area/0/UACE10,UACE10,,,,FALSE,esriFieldTypeString,UACE10,,,,,,2
arcgis/CHboundary/Adjusted_Urban_Area/0/NAME,NAME,,,,FALSE,esriFieldTypeString,NAME,,,,,,3
arcgis/CHboundary/Adjusted_Urban_Area/0/Population,Population,,,,FALSE,esriFieldTypeDouble,Population,,,,,,4
arcgis/CHboundary/Adjusted_Urban_Area/0/UrbanAreas,UrbanAreas,,,,FALSE,esriFieldTypeInteger,UrbanAreas,,,,,,5
arcgis/CHboundary/Adjusted_Urban_Area/0/Area_sqm,Area_sqm,,,,FALSE,esriFieldTypeDouble,Area_sqm,,,,,,6
arcgis/CHboundary/Adjusted_Urban_Area/0/UACE20,UACE20,,,,FALSE,esriFieldTypeString,UACE20,,,,,,7
arcgis/CHboundary/Adjusted_Urban_Area/0/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,,,,8
arcgis/CHboundary/Adjusted_Urban_Area/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,9
arcgis/CHboundary/Adjusted_Urban_Area/0/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,10
arcgis/CHboundary/Adjusted_Urban_Area/0/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,11
arcgis/CHboundary/Assembly_Districts/0/OBJECTID_1,OBJECTID_1,,,,FALSE,esriFieldTypeOID,OBJECTID_1,,,False,OBJECTID_1,False,1
arcgis/CHboundary/Assembly_Districts/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeDouble,District,,,True,DISTRICT,True,2
arcgis/CHboundary/Assembly_Districts/0/NAME,NAME,,,,FALSE,esriFieldTypeString,Name,,,True,Name,True,3
arcgis/CHboundary/Assembly_Districts/0/PARTY,PARTY,,,,FALSE,esriFieldTypeString,Party,,"{'type': 'codedValue', 'name': 'Party', 'description': 'Party', 'codedValues': [{'name': 'Democrat', 'code': 'Democrat'}, {'name': 'Republican', 'code': 'Republican'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,Party,True,4
arcgis/CHboundary/Assembly_Districts/0/EMAIL,EMAIL,,,,FALSE,esriFieldTypeString,Email,,,True,Email,True,5
arcgis/CHboundary/Assembly_Districts/0/OFFICE,OFFICE,,,,FALSE,esriFieldTypeString,Office,,,True,Office,True,6
arcgis/CHboundary/Assembly_Districts/0/PHONE,PHONE,,,,FALSE,esriFieldTypeString,Phone,,,True,Phone,True,7
arcgis/CHboundary/Assembly_Districts/0/AREA_SQMI,AREA_SQMI,,,,FALSE,esriFieldTypeDouble,AREA_SQMI,,,True,AREA_SQMI,True,8
arcgis/CHboundary/Assembly_Districts/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,False,Shape.STArea(),True,9
arcgis/CHboundary/Assembly_Districts/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,10
arcgis/CHboundary/Assembly_Districts/0/OBJECTID_1,OBJECTID_1,,,,FALSE,esriFieldTypeOID,OBJECTID_1,,,,,,1
arcgis/CHboundary/Assembly_Districts/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeDouble,District,,,,,,2
arcgis/CHboundary/Assembly_Districts/0/NAME,NAME,,,,FALSE,esriFieldTypeString,Name,,,,,,3
arcgis/CHboundary/Assembly_Districts/0/PARTY,PARTY,,,,FALSE,esriFieldTypeString,Party,,"{'type': 'codedValue', 'name': 'Party', 'description': 'Party', 'codedValues': [{'name': 'Democrat', 'code': 'Democrat'}, {'name': 'Republican', 'code': 'Republican'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",,,,4
arcgis/CHboundary/Assembly_Districts/0/EMAIL,EMAIL,,,,FALSE,esriFieldTypeString,Email,,,,,,5
arcgis/CHboundary/Assembly_Districts/0/OFFICE,OFFICE,,,,FALSE,esriFieldTypeString,Office,,,,,,6
arcgis/CHboundary/Assembly_Districts/0/PHONE,PHONE,,,,FALSE,esriFieldTypeString,Phone,,,,,,7
arcgis/CHboundary/Assembly_Districts/0/AREA_SQMI,AREA_SQMI,,,,FALSE,esriFieldTypeDouble,AREA_SQMI,,,,,,8
arcgis/CHboundary/Assembly_Districts/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,9
arcgis/CHboundary/Assembly_Districts/0/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,10
arcgis/CHboundary/Assembly_Districts/0/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,11
arcgis/CHboundary/Caltrans_Regions/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHboundary/Caltrans_Regions/0/REGION,REGION,,,,FALSE,esriFieldTypeString,REGION,,,True,REGION,True,2
arcgis/CHboundary/Caltrans_Regions/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,SHAPE.STArea(),,,False,SHAPE.STArea(),True,3
arcgis/CHboundary/Caltrans_Regions/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,False,SHAPE.STLength(),True,4
arcgis/CHboundary/Caltrans_Regions/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHboundary/Caltrans_Regions/0/REGION,REGION,,,,FALSE,esriFieldTypeString,REGION,,,,,,2
arcgis/CHboundary/Caltrans_Regions/0/SHAPE,SHAPE,,,,FALSE,esriFieldTypeGeometry,SHAPE,,,,,,3
arcgis/CHboundary/Caltrans_Regions/0/SHAPE.STArea(),SHAPE.STArea(),,,,FALSE,esriFieldTypeDouble,SHAPE.STArea(),,,,,,4
arcgis/CHboundary/Caltrans_Regions/0/SHAPE.STLength(),SHAPE.STLength(),,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,,,,5
arcgis/CHboundary/Congressional_Districts/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHboundary/Congressional_Districts/0/NAMELSAD20,NAMELSAD20,,,,FALSE,esriFieldTypeString,NAMELSAD20,,,True,NAMELSAD20,True,2
arcgis/CHboundary/Congressional_Districts/0/ALAND20,ALAND20,,,,FALSE,esriFieldTypeDouble,ALAND20,,,True,ALAND20,True,3
arcgis/CHboundary/Congressional_Districts/0/AWATER20,AWATER20,,,,FALSE,esriFieldTypeDouble,AWATER20,,,True,AWATER20,True,4
arcgis/CHboundary/Congressional_Districts/0/WEBSITEURL,WEBSITEURL,,,,FALSE,esriFieldTypeString,WEBSITEURL,,,True,WEBSITEURL,True,5
arcgis/CHboundary/Congressional_Districts/0/PARTY,PARTY,,,,FALSE,esriFieldTypeString,PARTY,,"{'type': 'codedValue', 'name': 'Party', 'description': 'Party', 'codedValues': [{'name': 'Democrat', 'code': 'Democrat'}, {'name': 'Republican', 'code': 'Republican'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,PARTY,True,6
arcgis/CHboundary/Congressional_Districts/0/NAME,NAME,,,,FALSE,esriFieldTypeString,NAME,,,True,NAME,True,7
arcgis/CHboundary/Congressional_Districts/0/ROOM,ROOM,,,,FALSE,esriFieldTypeString,ROOM,,,True,ROOM,True,8
arcgis/CHboundary/Congressional_Districts/0/PHONE_NUM,PHONE_NUM,,,,FALSE,esriFieldTypeString,PHONE,,,True,PHONE_NUM,True,9
arcgis/CHboundary/Congressional_Districts/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeDouble,DISTRICT,,,True,DISTRICT,True,10
arcgis/CHboundary/Congressional_Districts/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,False,Shape.STArea(),True,11
arcgis/CHboundary/Congressional_Districts/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,12
arcgis/CHboundary/Congressional_Districts/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHboundary/Congressional_Districts/0/NAMELSAD20,NAMELSAD20,,,,FALSE,esriFieldTypeString,NAMELSAD20,,,,,,2
arcgis/CHboundary/Congressional_Districts/0/ALAND20,ALAND20,,,,FALSE,esriFieldTypeDouble,ALAND20,,,,,,3
arcgis/CHboundary/Congressional_Districts/0/AWATER20,AWATER20,,,,FALSE,esriFieldTypeDouble,AWATER20,,,,,,4
arcgis/CHboundary/Congressional_Districts/0/WEBSITEURL,WEBSITEURL,,,,FALSE,esriFieldTypeString,WEBSITEURL,,,,,,5
arcgis/CHboundary/Congressional_Districts/0/PARTY,PARTY,,,,FALSE,esriFieldTypeString,PARTY,,"{'type': 'codedValue', 'name': 'Party', 'description': 'Party', 'codedValues': [{'name': 'Democrat', 'code': 'Democrat'}, {'name': 'Republican', 'code': 'Republican'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",,,,6
arcgis/CHboundary/Congressional_Districts/0/NAME,NAME,,,,FALSE,esriFieldTypeString,NAME,,,,,,7
arcgis/CHboundary/Congressional_Districts/0/ROOM,ROOM,,,,FALSE,esriFieldTypeString,ROOM,,,,,,8
arcgis/CHboundary/Congressional_Districts/0/PHONE_NUM,PHONE_NUM,,,,FALSE,esriFieldTypeString,PHONE,,,,,,9
arcgis/CHboundary/Congressional_Districts/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeDouble,DISTRICT,,,,,,10
arcgis/CHboundary/Congressional_Districts/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,11
arcgis/CHboundary/Congressional_Districts/0/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,12
arcgis/CHboundary/Congressional_Districts/0/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,13
arcgis/CHboundary/County_Boundaries/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHboundary/County_Boundaries/0/COUNTYFP10,COUNTYFP10,,,,FALSE,esriFieldTypeString,COUNTYFP10,,,True,COUNTYFP10,True,2
arcgis/CHboundary/County_Boundaries/0/GEOID10,GEOID10,,,,FALSE,esriFieldTypeString,GEOID10,,,True,GEOID10,True,3
arcgis/CHboundary/County_Boundaries/0/NAME10,NAME10,,,,FALSE,esriFieldTypeString,NAME10,,,True,NAME10,True,4
arcgis/CHboundary/County_Boundaries/0/ALAND10,ALAND10,,,,FALSE,esriFieldTypeDouble,ALAND10,,,True,ALAND10,True,5
arcgis/CHboundary/County_Boundaries/0/AWATER10,AWATER10,,,,FALSE,esriFieldTypeDouble,AWATER10,,,True,AWATER10,True,6
arcgis/CHboundary/County_Boundaries/0/INTPTLAT10,INTPTLAT10,,,,FALSE,esriFieldTypeString,INTPTLAT10,,,True,INTPTLAT10,True,7
arcgis/CHboundary/County_Boundaries/0/INTPTLON10,INTPTLON10,,,,FALSE,esriFieldTypeString,INTPTLON10,,,True,INTPTLON10,True,8
arcgis/CHboundary/County_Boundaries/0/CO_CODE,CO_CODE,,,,FALSE,esriFieldTypeString,CO_CODE,,,True,CO_Code,True,9
arcgis/CHboundary/County_Boundaries/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeString,DISTRICT,,,True,District,True,10
arcgis/CHboundary/County_Boundaries/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,SHAPE.STArea(),,,False,SHAPE.STArea(),True,11
arcgis/CHboundary/County_Boundaries/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,False,SHAPE.STLength(),True,12
arcgis/CHboundary/County_Boundaries/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHboundary/County_Boundaries/0/COUNTYFP10,COUNTYFP10,,,,FALSE,esriFieldTypeString,COUNTYFP10,,,,,,2
arcgis/CHboundary/County_Boundaries/0/GEOID10,GEOID10,,,,FALSE,esriFieldTypeString,GEOID10,,,,,,3
arcgis/CHboundary/County_Boundaries/0/NAME10,NAME10,,,,FALSE,esriFieldTypeString,NAME10,,,,,,4
arcgis/CHboundary/County_Boundaries/0/ALAND10,ALAND10,,,,FALSE,esriFieldTypeDouble,ALAND10,,,,,,5
arcgis/CHboundary/County_Boundaries/0/AWATER10,AWATER10,,,,FALSE,esriFieldTypeDouble,AWATER10,,,,,,6
arcgis/CHboundary/County_Boundaries/0/INTPTLAT10,INTPTLAT10,,,,FALSE,esriFieldTypeString,INTPTLAT10,,,,,,7
arcgis/CHboundary/County_Boundaries/0/INTPTLON10,INTPTLON10,,,,FALSE,esriFieldTypeString,INTPTLON10,,,,,,8
arcgis/CHboundary/County_Boundaries/0/CO_CODE,CO_CODE,,,,FALSE,esriFieldTypeString,CO_CODE,,,,,,9
arcgis/CHboundary/County_Boundaries/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeString,DISTRICT,,,,,,10
arcgis/CHboundary/County_Boundaries/0/SHAPE,SHAPE,,,,FALSE,esriFieldTypeGeometry,SHAPE,,,,,,11
arcgis/CHboundary/County_Boundaries/0/SHAPE.STArea(),SHAPE.STArea(),,,,FALSE,esriFieldTypeDouble,SHAPE.STArea(),,,,,,12
arcgis/CHboundary/County_Boundaries/0/SHAPE.STLength(),SHAPE.STLength(),,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,,,,13
arcgis/CHboundary/County_Tiger_Lines/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHboundary/County_Tiger_Lines/0/COUNTYFP10,COUNTYFP10,,,,FALSE,esriFieldTypeString,COUNTYFP10,,,True,COUNTYFP10,True,2
arcgis/CHboundary/County_Tiger_Lines/0/GEOID10,GEOID10,,,,FALSE,esriFieldTypeString,GEOID10,,,True,GEOID10,True,3
arcgis/CHboundary/County_Tiger_Lines/0/NAME10,NAME10,,,,FALSE,esriFieldTypeString,NAME10,,,True,NAME10,True,4
arcgis/CHboundary/County_Tiger_Lines/0/ALAND10,ALAND10,,,,FALSE,esriFieldTypeDouble,ALAND10,,,True,ALAND10,True,5
arcgis/CHboundary/County_Tiger_Lines/0/AWATER10,AWATER10,,,,FALSE,esriFieldTypeDouble,AWATER10,,,True,AWATER10,True,6
arcgis/CHboundary/County_Tiger_Lines/0/INTPTLAT10,INTPTLAT10,,,,FALSE,esriFieldTypeString,INTPTLAT10,,,True,INTPTLAT10,True,7
arcgis/CHboundary/County_Tiger_Lines/0/INTPTLON10,INTPTLON10,,,,FALSE,esriFieldTypeString,INTPTLON10,,,True,INTPTLON10,True,8
arcgis/CHboundary/County_Tiger_Lines/0/CO_CODE,CO_CODE,,,,FALSE,esriFieldTypeString,CO_CODE,,,True,CO_Code,True,9
arcgis/CHboundary/County_Tiger_Lines/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeString,DISTRICT,,,True,District,True,10
arcgis/CHboundary/County_Tiger_Lines/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,SHAPE.STArea(),,,False,SHAPE.STArea(),True,11
arcgis/CHboundary/County_Tiger_Lines/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,False,SHAPE.STLength(),True,12
arcgis/CHboundary/County_Tiger_Lines/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHboundary/County_Tiger_Lines/0/COUNTYFP10,COUNTYFP10,,,,FALSE,esriFieldTypeString,COUNTYFP10,,,,,,2
arcgis/CHboundary/County_Tiger_Lines/0/GEOID10,GEOID10,,,,FALSE,esriFieldTypeString,GEOID10,,,,,,3
arcgis/CHboundary/County_Tiger_Lines/0/NAME10,NAME10,,,,FALSE,esriFieldTypeString,NAME10,,,,,,4
arcgis/CHboundary/County_Tiger_Lines/0/ALAND10,ALAND10,,,,FALSE,esriFieldTypeDouble,ALAND10,,,,,,5
arcgis/CHboundary/County_Tiger_Lines/0/AWATER10,AWATER10,,,,FALSE,esriFieldTypeDouble,AWATER10,,,,,,6
arcgis/CHboundary/County_Tiger_Lines/0/INTPTLAT10,INTPTLAT10,,,,FALSE,esriFieldTypeString,INTPTLAT10,,,,,,7
arcgis/CHboundary/County_Tiger_Lines/0/INTPTLON10,INTPTLON10,,,,FALSE,esriFieldTypeString,INTPTLON10,,,,,,8
arcgis/CHboundary/County_Tiger_Lines/0/CO_CODE,CO_CODE,,,,FALSE,esriFieldTypeString,CO_CODE,,,,,,9
arcgis/CHboundary/County_Tiger_Lines/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeString,DISTRICT,,,,,,10
arcgis/CHboundary/County_Tiger_Lines/0/SHAPE,SHAPE,,,,FALSE,esriFieldTypeGeometry,SHAPE,,,,,,11
arcgis/CHboundary/County_Tiger_Lines/0/SHAPE.STArea(),SHAPE.STArea(),,,,FALSE,esriFieldTypeDouble,SHAPE.STArea(),,,,,,12
arcgis/CHboundary/County_Tiger_Lines/0/SHAPE.STLength(),SHAPE.STLength(),,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,,,,13
arcgis/CHboundary/District_Tiger_Lines/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHboundary/District_Tiger_Lines/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeSmallInteger,DISTRICT,,,True,DISTRICT,True,2
arcgis/CHboundary/District_Tiger_Lines/0/Region,Region,,,,FALSE,esriFieldTypeString,Region,,,True,Region,True,3
arcgis/CHboundary/District_Tiger_Lines/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,False,Shape.STArea(),True,4
arcgis/CHboundary/District_Tiger_Lines/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,5
arcgis/CHboundary/District_Tiger_Lines/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHboundary/District_Tiger_Lines/0/DISTRICT,DISTRICT,,,,FALSE,esriFieldTypeSmallInteger,DISTRICT,,,,,,2
arcgis/CHboundary/District_Tiger_Lines/0/Region,Region,,,,FALSE,esriFieldTypeString,Region,,,,,,3
arcgis/CHboundary/District_Tiger_Lines/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,4
arcgis/CHboundary/District_Tiger_Lines/0/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,5
arcgis/CHboundary/District_Tiger_Lines/0/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,6
arcgis/CHboundary/MPO_Boundaries/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHboundary/MPO_Boundaries/0/MPO,MPO,,,,FALSE,esriFieldTypeString,MPO,,,True,MPO,True,2
arcgis/CHboundary/MPO_Boundaries/0/LABEL_MPO,LABEL_MPO,,,,FALSE,esriFieldTypeString,LABEL_MPO,,,True,LABEL_MPO,True,3
arcgis/CHboundary/MPO_Boundaries/0/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,4
arcgis/CHboundary/MPO_Boundaries/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,False,Shape.STArea(),True,5
arcgis/CHboundary/MPO_Boundaries/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,6
arcgis/CHboundary/MPO_Boundaries/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHboundary/MPO_Boundaries/0/MPO,MPO,,,,FALSE,esriFieldTypeString,MPO,,,,,,2
arcgis/CHboundary/MPO_Boundaries/0/LABEL_MPO,LABEL_MPO,,,,FALSE,esriFieldTypeString,LABEL_MPO,,,,,,3
arcgis/CHboundary/MPO_Boundaries/0/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,,,,4
arcgis/CHboundary/MPO_Boundaries/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,5
arcgis/CHboundary/MPO_Boundaries/0/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,6
arcgis/CHboundary/MPO_Boundaries/0/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,7
arcgis/CHboundary/RTPA_Boundaries/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHboundary/RTPA_Boundaries/0/RTPA,RTPA,,,,FALSE,esriFieldTypeString,RTPA,,,True,RTPA,True,2
arcgis/CHboundary/RTPA_Boundaries/0/LABEL_RTPA,LABEL_RTPA,,,,FALSE,esriFieldTypeString,LABEL_RTPA,,,True,LABEL_RTPA,True,3
arcgis/CHboundary/RTPA_Boundaries/0/Shape__Area,Shape__Area,,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,False,Shape.STArea(),True,4
arcgis/CHboundary/RTPA_Boundaries/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,5
arcgis/CHboundary/RTPA_Boundaries/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHboundary/RTPA_Boundaries/0/RTPA,RTPA,,,,FALSE,esriFieldTypeString,RTPA,,,,,,2
